Episode,Who said it:,Who was it said to:,Text:
7,Silco,Jinx,She and the enforcer are back for the crystal. Not for you.
7,Silco,Jinx,Have you forgotten how she left you?
7,Silco,Jinx,Who found you? Who cared for you? Gave you a home?
7,Silco,Jinx,I am your family. Everyone else betrays us.
7,Silco,Jinx,I need you.
7,Silco,Jinx,Now more than ever.
7,Silco,Jinx,You have to complete the weapon.
7,Caitlyn,Vi,It's beautiful.
7,Ekko,Caitlyn,"If your people had your way, it'd be rubble and ash."
7,Caitlyn,Ekko,It's a misunderstanding.
7,Caitlyn,Ekko,They think you work for Silco.
7,Ekko,Caitlyn,Your people hunt us like animals. Silco pays them to do it.
7,Caitlyn,Ekko,That's not possible. You're wrong.
7,Ekko,Caitlyn,Say that one more time.
7,Vi,Ekko,"Ekko, she believes what she's saying, okay? She's not your enemy."
7,Ekko,Vi,"Oh, yeah? Then what's this?"
7,Caitlyn,Ekko,You got it. You have to let me take that back.
7,Vi,Caitlyn,What is it?
7,Caitlyn,Vi,It's a Gemstone.
7,Caitlyn,Vi,It was stolen during the attack. By your sister.
7,Vi,Caitlyn,You just forgot to mention that?
7,Caitlyn,Vi,"With this, someone with the right knowledge could build any Hextech device."
7,Caitlyn,Vi,"If enforcers are becoming more... aggressive, that's why."
7,Ekko,Caitlyn,We could beat Silco with this.
7,Caitlyn,Ekko,That won't solve things.
7,Ekko,Caitlyn,Easy for you to say. Your people aren't dying all around you.
7,Caitlyn,Ekko,"Ekko, it's wrong what's been done to you."
7,Caitlyn,Ekko,You'd be well within your rights to keep it.
7,Caitlyn,Ekko,I couldn't blame you.
7,Caitlyn,Ekko,"But... if you do, this cycle of violence will never stop."
7,Caitlyn,Ekko,This is our best shot at setting the record straight.
7,Caitlyn,Ekko,This city needs healing.
7,Caitlyn,Ekko,More than I ever realized.
7,Caitlyn,Ekko,"Please, let me help you."
7,Ekko,Caitlyn,You got a plan?
7,Caitlyn,Ekko,I have a friend on the council.
7,Caitlyn,Ekko,Let me take the Gemstone to him.
7,Caitlyn,Ekko,He'll listen to me. Your people wouldn't have to hide anymore.
7,Ekko,Caitlyn,One condition. I'm the one who gives it to them.
7,Viktor,Jayce,"Um, the form is crude, but uh, the engineering is... inspired."
7,Jayce,Viktor,You think they could crack Hextech?
7,Viktor,Jayce,Mm. It's a leap.
7,Mel,Jayce,It's been suggested that they may have found a way to utilize the Gemstone.
7,Mel,Jayce,"If we are to assume the worst, that would mean they've turned it into a weapon."
7,Jayce,Mel,"Well, do we know this for certain?"
7,Mel,Jayce,We can't afford to wait to find out.
7,Viktor,Mel,Wait. What are you suggesting?
7,Mel,Jayce,We should prepare our own countermeasures.
7,Jayce,Mel,You want us to build weapons?
7,Viktor,Mel,Absolutely not. That is not why we invented Hextech.
7,Jayce,Mel,We would shatter any attempt at peace.
7,Jayce,Mel,Heimerdinger would never go for this.
7,Mel,Jayce,Heimerdingers' inaction is what brought us here. You said so yourself.
7,Mel,Jayce,"The peace is already broken, Jayce."
7,Mel,Jayce,I'm only asking you to prepare to defend your people.
7,Mel,Jayce,"If we're lucky, we'll never need to use it."
7,Mel,Jayce,The decision is yours.
7,Viktor,Jayce,Ridiculous. You cannot be considering this.
7,Jayce,Viktor,What if she's right? Are we just gonna stand by while they attack us?
7,Viktor,Jayce,"We're scientists, not soldiers."
7,Jayce,Viktor,We have the knowledge to defend ourselves.
7,Viktor,Jayce,"We agreed Hextech was to improve lives, not to take them."
7,Jayce,Viktor,We may not have a choice.
7,Viktor,Jayce,There is always a choice.
7,Jayce,Viktor,I need to think.
7,Caitlyn,Vi,What are they?
7,Vi,Caitlyn,We call them firelights. Never seen so many though.
7,Jayce,Talis,I'm worried I have to do something I never thought I would.
7,Ekko,Vi,Vi?
7,Vi,Ekko,I can't leave her again.
7,Ekko,Vi,You can't change her.
7,Vi,Ekko,I have to try.
7,Ekko,Vi,Don't get yourself killed.
7,Vi,Ekko,No promises.
7,Vi,Caitlyn,"It's been real, Cupcake. Thanks. For everything."
7,Jinx,Mylo,Shut up. It's just a goodbye hug.
7,Jinx,Mylo,She wouldn't do that. Not again.
7,Marcus,Caitlyn,Halt!
7,Marcus,Caitlyn,What the hell is this?
7,Caitlyn,Marcus,Sir! I have proof. Silco's behind everything.
7,Marcus,Caitlyn,Show me.
7,Ekko,Caitlyn,No.
7,Caitlyn,Ekko,Hmm.
7,Ekko,Caitlyn,Shit.
7,Vi,Caitlyn,Caitlyn!
7,Jinx,Vi,Liar.
7,Marcus,Caitlyn,I told you to leave this alone.
7,Marcus,Caitlyn,Tell my...
7,Marcus,Caitlyn,Tell my daughter I...
7,Ekko,Vi,Go!
7,Jinx,Ekko,"Oh, look who it is. The boy savior."
7,Jinx,Ekko,Hah.
7,Jinx,Ekko,Yes!
7,Jinx,Ekko,No.
,,,
8,Mrs. Medarda,Mel,"When I was ten, your grandfather brought me to the aftermath"
8,Mrs. Medarda,Mel,He offered me a gold coin for every blade I retrieved from the fallen.
8,Mrs. Medarda,Mel,Said we needed the steel.
8,Mrs. Medarda,Mel,But I knew it was a lie.
8,Mrs. Medarda,Mel,He wanted me to know death.
8,Mel,Mrs. Medarda,Kino says war is a failure of statecraft.
8,Mrs. Medarda,Mel,Your brother thinks he can talk his way out of anything.
8,Mrs. Medarda,Mel,He fancies himself a fox among the wolves.
8,Mrs. Medarda,Mel,"But mark me, child, if you want to last in this world,"
8,Mrs. Medarda,Mel,you must learn to be both the fox and the wolf.
8,Mel,Mrs. Medarda,We'll paint the walls in gold.
8,Mel,Mrs. Medarda,Import crystal chandeliers.
8,Mel,Mrs. Medarda,"Advisors will enter here,"
8,Mel,Mrs. Medarda,"but the regent will have her own, secret entrance."
8,Mel,Mrs. Medarda,"She should have a kind, fat face."
8,Mel,Mrs. Medarda,"Clever, to charm her subjects, but pliable so we can mold her."
8,Mrs. Medarda,Mel,"Perhaps, she could be my daughter."
8,Mel,Mrs. Medarda,You'd give me a throne?
8,Mrs. Medarda,Mel,"I will give you the world, child, if you prove you can take it."
8,Mrs. Medarda,Mel,What should we do with her?
8,Mel,Mrs. Medarda,She won't make trouble for us.
8,Mel,Mrs. Medarda,Strip her of her possessions and send her to the far colonies.
8,Mrs. Medarda,Mel,She's a symbol of the old regime.
8,Mrs. Medarda,Mel,"Kill her now, and only one must die."
8,Mrs. Medarda,Mel,Let her live and you may need to kill thousands.
8,Mel,Mrs. Medarda,We can show the people we are merciful.
8,Mrs. Medarda,Mel,A wolf has no mercy.
8,Vi,Caitlyn,Will you be okay?
8,Vi,Caitlyn,I'll be right back.
8,Caitlyn,Vi,Okay.
8,Silco,,Jinx!
8,Caitlyn,Vi,It's gone.
8,Vi,Caitlyn,What?
8,Caitlyn,Vi,It was all for nothing.
8,sergeant,Jayce,"Sir, we've secured the area."
8,sergeant,Jayce,I've got orders to escort you back into the city.
8,sergeant,Jayce,Sir?
8,sergeant,Jayce,Are you all right?
8,Vi,Caitlyn,Who lives here? Another Councilor friend of yours?
8,Mrs. Kiramman,Caitlyn,Caitlyn!
8,Mr. Kiramman,Caitlyn,Oh. We were so worried. Thank goodness you're safe!
8,Mrs. Kiramman,Caitlyn,And you found a stray.
8,Caitlyn,Mrs. Kiramman,This is Vi.
8,Caitlyn,Mrs. Kiramman,She's from the undercity.
8,Mrs. Kiramman,Caitlyn,So I see.
8,Mrs. Kiramman,Caitlyn,"Could we have a word, Caitlyn?"
8,Mrs. Kiramman,Caitlyn,In private.
8,Caitlyn,Mrs. Kiramman,You have to speak to the Council.
8,Mrs. Kiramman,Caitlyn,Speak to the Council?
8,Mrs. Kiramman,Caitlyn,You understand you've broken several laws?
8,Mr. Kiramman,Mrs. Kiramman,She was doing what she thought was right.
8,Caitlyn,Mrs. Kiramman,I'll take responsibility.
8,Mrs. Kiramman,Caitlyn,You're a Councilor's daughter.
8,Mrs. Kiramman,Caitlyn,Your actions reflect on the entire body.
8,Caitlyn,Mrs. Kiramman,My actions?
8,Caitlyn,Mrs. Kiramman,You know what else reflects on the Council?
8,Caitlyn,Mrs. Kiramman,Its citizens living on the streets. Being poisoned.
8,Caitlyn,Mrs. Kiramman,Having to choose between a kingpin who wants to exploit them and a government that doesn't give a shit.
8,Mrs. Kiramman,Caitlyn,Caitlyn!
8,Mr. Kiramman,Mrs. Kiramman,I'm sure our daughter could use some rest after her adventures.
8,Mrs. Kiramman,Caitlyn,I'll schedule an audience.
8,Caitlyn,Mrs. Kiramman,Thank you.
8,Mrs. Kiramman,Caitlyn,You and your friend can address the Council yourselves.
8,Mrs. Kiramman,Caitlyn,I'd suggest you prepare accordingly.
8,Singed,Silco,Her injuries are severe.
8,Silco,Singed,You think I can't see that?
8,Singed,Silco,Huh.
8,Singed,Silco,"I believe I can save her, but the process will be demanding."
8,Singed,Silco,Sometimes death is a mercy.
8,Silco,Singed,She can take it.
8,Singed,Silco,"And before I begin, I must know..."
8,Singed,Silco,Are you prepared to lose her?
8,Silco,Singed,Jinx?
8,Silco,Singed,Jinx!
8,Silco,Singed,"She won't die, Doctor."
8,Silco,Singed,She can't.
8,Singed,Silco,I understand.
8,Singed,Silco,"Please understand, this is for your own sanity."
8,Singed,Silco,"I, too, once had a daughter."
8,Sevika,Finn,Silco isn't taking guests.
8,Finn,Sevika,Not a problem.
8,Finn,Sevika,Wasn't here for him. Thought I might bend your ear.
8,Finn,Sevika,"You know when I ask my mates what Silco's up to, your name's first out of their mouths."
8,Finn,Sevika,"Sevika's out in the harbor, or ""Sevika paid the knuckleheads a visit."""
8,Finn,Sevika,You're a scary lady.
8,Sevika,Finn,Get to your point.
8,Finn,Sevika,"Run a tight ship, don't you?"
8,Finn,Sevika,Except it's not your ship.
8,Finn,Sevika,It's his and Jinx's.
8,Sevika,Finn,This is your plan?
8,Sevika,Finn,Undermine Silco by making a half-assed play at my ego?
8,Sevika,Finn,"Gotta hand it to you, Finn."
8,Sevika,Finn,"Every time I think you can't get dumber, you dig a new low."
8,Finn,Sevika,"Let's be plain, then. He's slipping."
8,Finn,Sevika,The undercity's devolving to chaos.
8,Finn,Sevika,"And somehow, I get the feeling he isn't up there balancing booksheets."
8,Finn,Sevika,"Jinx gets a whim, suddenly his spine's made of jelly."
8,Finn,Sevika,"And here you are, shoveling his shit."
8,Finn,Sevika,"Ego is one thing, brain's another."
8,Finn,Sevika,You aren't the only one dissatisfied with his performance.
8,Finn,Sevika,There's bigger fish than Silco.
8,Mrs. Medarda,,Mel. Elora. You didn't have to come out to meet me.
8,Mel,Mrs. Medarda,"What are you doing here, Mother?"
8,Mrs. Medarda,Mel,Can I not visit?
8,Mrs. Medarda,Mel,I've heard stories of Piltover's hospitality.
8,Mel,Mrs. Medarda,You didn't sail halfway across the continent to sample the local cuisine.
8,Mrs. Medarda,Mel,"It's been over a decade, Mel."
8,Mel,Mrs. Medarda,Since you banished me?
8,Mrs. Medarda,Mel,Such drama.
8,Mrs. Medarda,Mel,I sent you here to oversee our family's interests and grow yourself.
8,Mrs. Medarda,Mel,Which you have.
8,Mel,Mrs. Medarda,"You said, ""Perhaps, your sentimentality will be more at home"
8,Mel,Mrs. Medarda,"with those soft-spined idealists overseas."""
8,Mrs. Medarda,Mel,You have your father's memory.
8,Mel,Mrs. Medarda,Don't try to ingratiate yourself with me.
8,Mrs. Medarda,Mel,Mel.
8,Mel,Mrs. Medarda,Or that.
8,Mrs. Medarda,Mel,Your brother's gone.
8,Mel,Mrs. Medarda,What happened?
8,Mrs. Medarda,Mel,He crossed the wrong man.
8,Mrs. Medarda,Mel,I was distracted.
8,Mrs. Medarda,Mel,That's a mistake I can't take back.
8,Mrs. Medarda,Mel,Your Jayce Talis has turned his eye to Hextech weaponry.
8,Mel,Mrs. Medarda,I knew it.
8,Mrs. Medarda,Mel,War is coming.
8,Mrs. Medarda,Mel,You've let the problems of your undercity fester too long.
8,Mel,Mrs. Medarda,Piltover isn't like Noxus.
8,Mel,Mrs. Medarda,War isn't our first and every recourse.
8,Mel,Mrs. Medarda,"I sponsored Hextech to protect the city, not burn it to the ground."
8,Mrs. Medarda,Mel,"It's not conjecture, it's a fact."
8,Mrs. Medarda,Mel,Weapons can't be unmade and they are always used.
8,Mrs. Medarda,Mel,I'm here to help guide you to the right decisions.
8,Mel,Mrs. Medarda,I don't need your guidance.
8,Mrs. Medarda,Mel,We'll see.
8,boy,Mrs. Medarda,Miss Medarda?
8,Mel,,Yes?
8,Mrs. Medarda,,Yes?
8,Mrs. Medarda,Mel,"He's for me, dear."
8,Mrs. Medarda,Mel,I'm off to sample the local cuisine.
8,Caitlyn,Vi,We'll present our case to the Council tonight.
8,Vi,Caitlyn,You did all this yourself?
8,Vi,Caitlyn,Without even going down there?
8,Vi,Caitlyn,And I thought Powder could get obsessed.
8,Caitlyn,Vi,"What happened to her, it's not your fault."
8,Vi,Caitlyn,When my parents were still alive...
8,Vi,Caitlyn,me and Powder used to share a bed like this.
8,Vi,Caitlyn,"Except, maybe, half the size."
8,Vi,Caitlyn,We played a game where we pretended to be bigger and bigger monsters.
8,Vi,Caitlyn,"So she would say, ""I'm a slug monster with venom for ooze."""
8,Vi,Caitlyn,"And I'd say, ""Well, I'm a slug-eating crab with razor spikes."""
8,Vi,Caitlyn,"Sometimes, I... I'd get carried away and she'd get scared."
8,Vi,Caitlyn,"I didn't want her to start crying and wake my parents up, so..."
8,Vi,Caitlyn,I pretended to chase my own monsters away.
8,Vi,Caitlyn,I'd say...
8,Vi,Caitlyn,No monster's gonna get you when I'm here.
8,Vi,Caitlyn,Then a real monster showed up.
8,Vi,Caitlyn,And I just ran away.
8,Vi,Caitlyn,I left her.
8,Vi,Jinx,"You know, Powder, you're stronger than you think."
8,Jinx,,Vi?
8,Jinx,,No!
8,Jinx,,"No, no. No!"
8,Singed,Jinx,I understand this must be painful.
8,Jinx,,No!
8,Singed,Jinx,I'm afraid it will only get worse.
8,Jinx,,Wait!
8,Jinx,,No!
8,Silco,Singed,What have you done?
8,Singed,Silco,I saved her life.
8,,,"Hey, watch it, furball."
8,,,Move.
8,Heimerdinger,,Oh.
8,,,Hmm.
8,Heimerdinger,,Hmm.
8,Heimerdinger,,Huh?
8,,,Hmm...
8,Heimerdinger,,Like this.
8,,,Get away from her.
8,,,Bye...
8,Heimerdinger,,"Oh, ingenious."
8,Heimerdinger,,Though these blades seem improperly pitched.
8,Ekko,Heimerdinger,You're wrong.
8,Ekko,Heimerdinger,It's designed for the fissures.
8,Ekko,Heimerdinger,The air is denser.
8,Heimerdinger,Ekko,Oh.
8,Heimerdinger,Ekko,"Are you all right, lad?"
8,Ekko,Heimerdinger,"Yeah, I'm fine, I just sprained my ankle."
8,Ekko,Heimerdinger,Are you Councilor Heimerdinger?
8,Heimerdinger,Ekko,It's just Heimerdinger now.
8,Ekko,Heimerdinger,What are you doing on this side of the river?
8,Heimerdinger,Ekko,I wanted to offer my assistance
8,Heimerdinger,Ekko,"to the citizens of the undercity, but..."
8,Heimerdinger,Ekko,it seems I'm unwelcome.
8,Heimerdinger,Ekko,What is it?
8,Ekko,Heimerdinger,We're having the exact same day.
8,Heimerdinger,Ekko,That looks like more than a sprain. You need medical attention.
8,Ekko,Heimerdinger,I have to get home. It isn't safe for me here.
8,Ekko,Heimerdinger,"I don't know how I'm gonna get there with my leg busted, and, well..."
8,Ekko,Heimerdinger,you're holding my ride.
8,Mrs. Medarda,Jayce,"Do they teach military history at your Academy, Mr. Talis?"
8,Jayce,Mrs. Medarda,"It's, um, Councilor Talis."
8,Jayce,Mrs. Medarda,And I'm not sure.
8,Mrs. Medarda,Jayce,The Alornian General Sonnem Parlec
8,Mrs. Medarda,Jayce,used to find ways to meet his enemies blindfolded.
8,Mrs. Medarda,Jayce,He said a man's mind hides behind his body.
8,Mrs. Medarda,Jayce,"Somehow, I doubt he ever tried this."
8,Jayce,Mrs. Medarda,You're Mel's mom.
8,Mrs. Medarda,Jayce,Among other things.
8,Mrs. Medarda,,"Squeeze, child. You won't break it."
8,Jayce,Mrs. Medarda,"I do have other matters, so if you'll excuse me..."
8,Mrs. Medarda,Jayce,The threat of the undercity is real.
8,Mrs. Medarda,Jayce,Your leadership is impotent.
8,Jayce,Mrs. Medarda,"We may not be Noxus, but Piltover isn't as helpless as you think."
8,Mrs. Medarda,Jayce,Who said anything about Piltover?
8,Mrs. Medarda,Jayce,The Council is the problem. The mind hiding behind the body.
8,Mrs. Medarda,Jayce,Navigating your current crisis requires expertise you lack.
8,Jayce,Mrs. Medarda,Do you know what the success rate for senior Academy inventors is?
8,Jayce,Mrs. Medarda,Three percent.
8,Jayce,Mrs. Medarda,We're no strangers to failure.
8,Jayce,Mrs. Medarda,What makes this the City of Progress is that we keep trying until we get it right.
8,Jayce,Mrs. Medarda,"So thank you for your advice, Mrs. Medarda, but I have a city to run."
8,Mrs. Medarda,Jayce,Wait.
8,Mrs. Medarda,Jayce,I see why this province and my daughter have fallen for you.
8,Mrs. Medarda,Jayce,You have the passion of youth.
8,Mrs. Medarda,Jayce,I have experience.
8,Mrs. Medarda,Jayce,"I want you to succeed here, Jayce, to grace the world with Hextech."
8,Mrs. Medarda,Jayce,"But if you don't accept certain realities, I fear you'll end up like General Parlec."
8,Mrs. Medarda,Jayce,Slaughtered with your eyes closed.
8,,,Three of my suppliers have said
8,,,they intend to delay shipments until fall
8,,,"to give things ""time to cool off."""
8,Mrs. Kiramann,,We have greater concerns than a dip in profits.
8,Mrs. Kiramann,,The Sheriff betrayed us. We need better information.
8,Jayce,,We need to act. Before anyone else gets killed.
8,,,Perhaps Marcus was operating independently.
8,,,What could anyone in the undercity offer him that he didn't have up here?
8,Caitlyn,,"It's not what they offered him,"
8,Caitlyn,,it's what he had to lose.
8,Mrs. Kiramann,,"Councilors, my daughter has a unique insight into our situation."
8,Caitlyn,,Thank you.
8,Caitlyn,,"Councilors, this is Vi. She was born in the undercity."
8,Caitlyn,,"Even though we failed her in countless ways,"
8,Caitlyn,,she risked everything to show me what life is really like down there.
8,Caitlyn,,"People are starving, sick, ravaged by Shimmer."
8,Caitlyn,,They live in constant fear
8,Caitlyn,,of the coordinated efforts of violent crime lords.
8,Caitlyn,,One man leads these efforts.
8,Caitlyn,,Silco.
8,,,We've done investigations of Silco.
8,,,They yielded no such level of organization.
8,Caitlyn,,And who led these investigations?
8,Jayce,,What does this Silco even want from us?
8,Caitlyn,,He believes the undercity should be independent.
8,Caitlyn,,He calls it the Nation of Zaun.
8,Jayce,,What about these? Do you know who made them?
8,Caitlyn,,"No, well..."
8,Caitlyn,,Uh...
8,Vi,,Her name is Jinx.
8,Jayce,,This Jinx has the Gemstone?
8,Jayce,,Then we have to go in by force.
8,Mel,,That could trigger war.
8,Caitlyn,,There are good people down there.
8,,,Hmph. Bad ones too.
8,,,"Even if we wanted to invade, they have Shimmer."
8,Jayce,,We have Hextech.
8,Caitlyn,,What happened to you?
8,Jayce,,We've been talking about talking for weeks now.
8,Jayce,,They're still cleaning the blood off the bridge.
8,Jayce,,When do we say enough is enough?
8,Mel,,"Jayce, you don't know war."
8,Mel,,I do.
8,Mel,,It must be our last resort. There may be a diplomatic solution.
8,,,She's right.
8,Vi,,What? You want to negotiate with him?
8,Mrs. Kiramann,,It may be the only way to avoid further bloodshed.
8,Vi,,This is insane. Did you learn nothing?
8,Vi,,You can't talk to him!
8,Vi,,He hates you. Everything you stand for.
8,Vi,,He will never back down.
8,,,"Enforcers, please escort them out."
8,Vi,,Forget it.
8,Vi,,I remember where your fancy damn door is.
8,Caitlyn,Vi,Vi! Wait!
8,Caitlyn,Vi,Wait! Where are you going?
8,Vi,Caitlyn,I don't know. Back where I came from?
8,Vi,Caitlyn,Seems like that's what everyone up here wants.
8,Caitlyn,Vi,I can fix this.
8,Vi,Caitlyn,You can't!
8,Vi,Caitlyn,This is how things are. How they've always been.
8,Vi,Caitlyn,I was so stupid to think it could change.
8,Caitlyn,Vi,There must be something else we can do. Some other way.
8,Caitlyn,Vi,We'll make a new plan. We have to try.
8,Vi,Caitlyn,We tried. Okay? It wasn't enough.
8,Vi,Caitlyn,Topside and bottom. Oil and water. That's all there is.
8,Caitlyn,Vi,What about us?
8,Vi,Caitlyn,Oil and water.
8,Vi,Caitlyn,Wasn't meant to be.
8,Caitlyn,Vi,You're just saying that.
8,Vi,Caitlyn,"Do yourself a favor, Cupcake."
8,Vi,Caitlyn,"Go back to that big, shiny house of yours and just..."
8,Vi,Caitlyn,"forget me, okay?"
8,Sky,,"Viktor, I've been working on a private project"
8,Sky,,for a couple weeks now.
8,Sky,,No.
8,Sky,,"Viktor, I've been working on this for a year now and..."
8,Sky,,Viktor.
8,Sky,,"Viktor, I was hoping you might take a look at something I've been working on."
8,Sky,,Viktor...
8,Sky,,I was inspired by your...
8,Sky,,Everything you do inspires me.
8,Sky,Viktor,Viktor!
8,Sky,Viktor,Viktor!
8,Viktor,,Sky? Sky? No.
8,Viktor,,No! That... that can't... that can't...
8,Vi,Jayce,You want to make Silco pay for what he's done?
8,Jayce,Vi,I could have you arrested.
8,Vi,Jayce,You guys really like to bandy that threat around.
8,Vi,Jayce,You ever been to Stillwater?
8,Jayce,Vi,No.
8,Vi,Jayce,"So you just wave an arm, have someone dragged off,"
8,Vi,Jayce,don't bother to find out what it does to someone
8,Vi,Jayce,"being stuffed in a stone box for weeks, or months, or even years?"
8,Jayce,Vi,Yeah. I want to make Silco pay.
8,Vi,Jayce,I want in.
8,Jayce,Vi,There is no in.
8,Jayce,Vi,You heard the Council.
8,Vi,Jayce,Fuck the Council.
8,Vi,Jayce,You said you were tired of doing nothing.
8,Vi,Jayce,That's the only sensible thing that came out of anyone's mouth tonight.
8,Jayce,Vi,I'm not a vigilante.
8,Vi,Jayce,"No, you're a victim."
8,Vi,Jayce,Huh...
8,Vi,Jayce,This so people notice you when you raise your hand in the boardroom?
8,Jayce,Vi,We built them for mining the fissures.
8,Vi,Jayce,Hmm.
8,Vi,Jayce,Someone close to me had a pair of these.
8,Vi,Jayce,You're the first person Caitlyn looked for when we made it to topside.
8,Vi,Jayce,"Of everyone up here,"
8,Vi,Jayce,you're the one she trusted to do something.
8,Jayce,Vi,What do you want me to do? Arrest him?
8,Vi,Jayce,Silco controls the undercity with Shimmer.
8,Vi,Jayce,"Shut down his supply,"
8,Vi,Jayce,and it's only a matter of time before his own people turn on him.
8,Jayce,Vi,And how do we do that?
8,Vi,Jayce,Take out his manufacturing facilities.
8,Vi,Jayce,"Hit them hard and fast, before he can react."
8,Vi,Jayce,So...
8,Vi,Jayce,"We got a deal, pretty boy?"
8,,,Come on.
8,,,Over the bridge.
8,,,Secured!
8,,,Get back!
8,,,You little punk.
8,,,Hey!
8,,,Hmm.
8,,,Hmm.
,,,
9,Vi,Jayce,You didn't have a choice.
9,Vi,Jayce,He knew what he was signing up for.
9,Jayce,Vi,We're done here.
9,Vi,Jayce,We haven't even scratched the surface. Silco's still out there.
9,Jayce,Vi,Do you not understand? I am part of this now!
9,Jayce,Vi,The next parents who get a message their kid isn't coming home...
9,Jayce,Vi,I don't even know where to take it.
9,Jayce,Vi,Do we just leave him here?
9,Vi,Jayce,You've always been a part of this.
9,Vi,Jayce,You just never had to look it in the eye. One dead kid?
9,Vi,Jayce,"There's hundreds more where he came from, thanks to Silco,"
9,Vi,Jayce,and thanks to people like you who stuck their heads in the dirt.
9,Jayce,Vi,This is over.
9,Vi,Jayce,Not for me.
9,Jayce,Vi,Take those off.
9,Vi,Jayce,Make me.
9,Jayce,Vi,I can't let you leave with them.
9,Vi,Jayce,"Then, I guess you're gonna need to kill another trencher."
9,Jayce,Vi,You won't make it alone.
9,Sevika,Silco,Been a while since topside's gotten this bold.
9,Silco,Sevika,Say what you want about the late Sheriff. He had his uses.
9,Sevika,Silco,Too bad Jinx didn't think so.
9,Silco,Sevika,We'll buy another.
9,Renni,Silco,You gonna do anything
9,Renni,Silco,about that piece of shit that murdered my boy?
9,Renni,Silco,"Let me guess, ""Jinx will take care of it."""
9,Renni,Silco,Just like she's been taking care of everything else.
9,Silco,Renni,"We all mourn the loss of your son, Renni."
9,Silco,Renni,"At least, we have the solace of knowing he died fighting for our cause,"
9,Silco,Renni,"instead of some petty personal dispute, as so often occurs here."
9,Renni,Silco,You're one to talk about sacrificing for the cause.
9,Renni,Silco,Where is Jinx anyhow?
9,Silco,Renni,Help her with the body.
9,Sky,,"Viktor, I know this will probably never see the light of day but watching how you work so tirelessly to make"
9,Sky,,"the world a better place... Well, I couldn't forgive myself if I never tried. Everyone's gotta do their part, right?"
9,Mrs. Medarda,,Okay.
9,Mrs. Medarda,,Noxian wine is bold by comparison.
9,Mrs. Medarda,,The grapes are hardened by the climate.
9,Mrs. Medarda,,"But then, so is everything that manages to survive in Noxus."
9,Mrs. Medarda,Mel,"Mel, would you like..."
9,Mel,,Leave.
9,Mrs. Medarda,,Hmm.
9,Mel,Mrs. Medarda,Stay away from Jayce!
9,Mrs. Medarda,Mel,You really are fond of him.
9,Mel,Mrs. Medarda,"Better yet, march back to your ship and get the hell out of my city."
9,Mrs. Medarda,Mel,Get ahold of yourself. I taught you better.
9,Mrs. Medarda,Mel,"We're in trouble, Mel."
9,Mrs. Medarda,Mel,"The man who killed your brother doesn't believe the score is settled,"
9,Mrs. Medarda,Mel,and his resources exceed ours.
9,Mrs. Medarda,Mel,"If there is a chance Hextech can be weaponized, we must have it."
9,Mel,Mrs. Medarda,Piltover isn't your testing ground.
9,Mrs. Medarda,Mel,I've only accelerated the process you started.
9,Mel,Mrs. Medarda,I wanted to protect the city from people like you.
9,Mel,Mrs. Medarda,I can't believe you'd start a war just to cover your ass.
9,Mrs. Medarda,Mel,I would set the world ablaze to protect our family.
9,Mel,Mrs. Medarda,No.
9,Mel,Mrs. Medarda,I stopped being part of this family the moment you cast me out.
9,Mel,Mrs. Medarda,Why? Why did you do it?
9,Mrs. Medarda,Mel,Because you weakened me!
9,Mrs. Medarda,Mel,"I couldn't endure the look in your eyes whenever I made the decisions,"
9,Mrs. Medarda,Mel,the necessary decisions to keep us safe!
9,Mrs. Medarda,Mel,"We need that weapon, Mel."
9,Mrs. Medarda,Mel,Let the war unfold.
9,Mrs. Medarda,Mel,"And you come home,"
9,Mrs. Medarda,Mel,take your place at my side.
9,Mrs. Medarda,Mel,It's where you belong.
9,Viktor,,I'm sorry.
9,Viktor,,I don't know where you'd have preferred.
9,Viktor,,I'm sorry.
9,Jayce,Viktor,Am I interrupting?
9,Jayce,Viktor,Remember the Distinguished Innovators competition?
9,Viktor,Jayce,I remember you notching gears in the carriage over.
9,Jayce,Viktor,They started cranking the engine and the whole thing was rattling.
9,Jayce,Viktor,I thought a loose cog was gonna take someone's eye out.
9,Viktor,Jayce,"At least, you didn't throw up."
9,Jayce,Viktor,Everything made sense then.
9,Viktor,Jayce,You have to destroy it.
9,Jayce,Viktor,I know.
9,Viktor,Jayce,The Hexcore.
9,Viktor,Jayce,I... I can't do it.
9,Viktor,Jayce,You have to. Please.
9,Jayce,Viktor,What about your disease?
9,Jayce,Viktor,Without the Hexcore...
9,Viktor,Jayce,Promise me.
9,Jayce,Viktor,Okay. Okay.
9,Jayce,Viktor,I promise.
9,Viktor,Jayce,We lost ourselves. Lost our dream.
9,Viktor,Jayce,"In the pursuit of great, we failed to do good."
9,Viktor,Jayce,We have to make it right.
9,Silco,,I'm busy.
9,Finn,Silco,"When you took Vander out of play, I thought,"
9,Finn,Silco,Now here's a man who understands what it takes to run an enterprise.
9,Finn,Silco,"The attitude, the instinct, the eye."
9,Finn,Silco,"The whole package, you were."
9,Finn,Silco,Always two steps ahead.
9,Finn,Silco,"But time's lapped you, old man."
9,Silco,Renni,"You're with him, are you?"
9,Renni,Silco,"You screwed up, Silco."
9,Silco,,You're too young to remember what the undercity was
9,Silco,,"before it became an ""enterprise""."
9,Silco,,We had nothing.
